Measure,RowIndex,X,Y,Height,Width,Image
1891,5,432,676,64,118,Wagner_WWV086B_131.png
1892,0,47,76,67,172,Wagner_WWV086B_132.png
1893,0,220,76,67,110,Wagner_WWV086B_132.png
1894,0,331,76,67,115,Wagner_WWV086B_132.png
1895,0,447,76,67,123,Wagner_WWV086B_132.png
1896,1,48,211,62,181,Wagner_WWV086B_132.png
1897,1,230,211,62,121,Wagner_WWV086B_132.png
1898,1,352,211,62,91,Wagner_WWV086B_132.png
1899,1,445,211,62,125,Wagner_WWV086B_132.png
1900,2,49,328,60,192,Wagner_WWV086B_132.png
1901,2,242,328,60,155,Wagner_WWV086B_132.png
1902,2,397,328,60,159,Wagner_WWV086B_132.png
1903,3,49,442,61,114,Wagner_WWV086B_132.png
1904,3,164,442,61,91,Wagner_WWV086B_132.png
1905,3,257,442,61,113,Wagner_WWV086B_132.png
1906,3,371,442,61,102,Wagner_WWV086B_132.png
1907,3,474,442,61,96,Wagner_WWV086B_132.png
1908,4,47,557,58,121,Wagner_WWV086B_132.png
1909,4,168,557,58,132,Wagner_WWV086B_132.png
1910,4,302,557,58,132,Wagner_WWV086B_132.png
1911,4,435,557,58,135,Wagner_WWV086B_132.png
1912,5,50,681,59,161,Wagner_WWV086B_132.png
1913,5,211,681,59,133,Wagner_WWV086B_132.png
1914,5,346,681,59,115,Wagner_WWV086B_132.png
1915,5,462,681,59,108,Wagner_WWV086B_132.png
1916,0,36,92,63,130,Wagner_WWV086B_133.png
1917,0,167,92,63,83,Wagner_WWV086B_133.png
1918,0,251,92,63,76,Wagner_WWV086B_133.png
1919,0,328,92,63,76,Wagner_WWV086B_133.png
1920,0,405,92,63,74,Wagner_WWV086B_133.png
1921,0,479,92,63,76,Wagner_WWV086B_133.png
1922,1,37,225,66,147,Wagner_WWV086B_133.png
1923,1,185,225,66,110,Wagner_WWV086B_133.png
1924,1,296,225,66,136,Wagner_WWV086B_133.png
1925,1,433,225,66,124,Wagner_WWV086B_133.png
1926,2,37,351,59,134,Wagner_WWV086B_133.png
1927,2,172,351,59,135,Wagner_WWV086B_133.png
1928,2,308,351,59,123,Wagner_WWV086B_133.png
1929,2,432,351,59,124,Wagner_WWV086B_133.png
1930,3,36,467,62,192,Wagner_WWV086B_133.png
1931,3,229,467,62,154,Wagner_WWV086B_133.png
1932,3,384,467,62,172,Wagner_WWV086B_133.png
1933,4,36,579,63,180,Wagner_WWV086B_133.png
1934,4,217,579,63,168,Wagner_WWV086B_133.png
1935,4,386,579,63,171,Wagner_WWV086B_133.png
1936,5,36,692,64,214,Wagner_WWV086B_133.png
1937,5,251,692,64,151,Wagner_WWV086B_133.png
1938,5,403,692,64,154,Wagner_WWV086B_133.png
1939,0,58,66,69,216,Wagner_WWV086B_134.png
1940,0,275,66,69,176,Wagner_WWV086B_134.png
1941,0,452,66,69,127,Wagner_WWV086B_134.png
1942,1,59,205,67,136,Wagner_WWV086B_134.png
1943,1,196,205,67,143,Wagner_WWV086B_134.png
1944,1,340,205,67,117,Wagner_WWV086B_134.png
1945,1,458,205,67,121,Wagner_WWV086B_134.png
1946,2,59,331,69,189,Wagner_WWV086B_134.png
1947,2,249,331,69,163,Wagner_WWV086B_134.png
1948,2,413,331,69,166,Wagner_WWV086B_134.png
1949,3,59,450,68,180,Wagner_WWV086B_134.png
1950,3,239,450,68,155,Wagner_WWV086B_134.png
1951,3,397,450,68,181,Wagner_WWV086B_134.png
1952,4,59,553,72,190,Wagner_WWV086B_134.png
1953,4,251,553,72,168,Wagner_WWV086B_134.png
1954,4,420,553,72,159,Wagner_WWV086B_134.png
1955,5,59,674,72,180,Wagner_WWV086B_134.png
1956,5,241,674,72,178,Wagner_WWV086B_134.png
1957,5,420,674,72,158,Wagner_WWV086B_134.png
1958,0,29,53,64,180,Wagner_WWV086B_135.png
1959,0,210,53,64,181,Wagner_WWV086B_135.png
1960,0,392,53,64,158,Wagner_WWV086B_135.png
1961,1,29,165,74,191,Wagner_WWV086B_135.png
1962,1,221,165,74,161,Wagner_WWV086B_135.png
1963,1,383,165,74,166,Wagner_WWV086B_135.png
1964,2,29,296,69,177,Wagner_WWV086B_135.png
1965,2,207,296,69,164,Wagner_WWV086B_135.png
1966,2,372,296,69,176,Wagner_WWV086B_135.png
1967,3,28,418,68,191,Wagner_WWV086B_135.png
1968,3,220,418,68,156,Wagner_WWV086B_135.png
1969,3,377,418,68,170,Wagner_WWV086B_135.png
1970,4,27,537,71,149,Wagner_WWV086B_135.png
1971,4,177,537,71,95,Wagner_WWV086B_135.png
1972,4,272,537,71,169,Wagner_WWV086B_135.png
1973,4,442,537,71,104,Wagner_WWV086B_135.png
1974,5,27,660,68,145,Wagner_WWV086B_135.png
1975,5,172,660,68,164,Wagner_WWV086B_135.png
1976,5,337,660,68,208,Wagner_WWV086B_135.png
1977,0,45,95,60,160,Wagner_WWV086B_136.png
1978,0,207,95,60,211,Wagner_WWV086B_136.png
1979,0,419,95,60,147,Wagner_WWV086B_136.png
1980,1,47,204,58,235,Wagner_WWV086B_136.png
1981,1,283,204,58,283,Wagner_WWV086B_136.png
1982,2,47,344,59,211,Wagner_WWV086B_136.png
1983,2,260,344,59,152,Wagner_WWV086B_136.png
1984,2,413,344,59,153,Wagner_WWV086B_136.png
1985,3,45,453,58,163,Wagner_WWV086B_136.png
1986,3,210,453,58,183,Wagner_WWV086B_136.png
1987,3,395,453,58,171,Wagner_WWV086B_136.png
1988,4,45,577,56,133,Wagner_WWV086B_136.png
1989,4,180,577,56,79,Wagner_WWV086B_136.png
1990,4,260,577,56,151,Wagner_WWV086B_136.png
1991,4,412,577,56,154,Wagner_WWV086B_136.png
1992,5,47,697,57,173,Wagner_WWV086B_136.png
1993,5,222,697,57,147,Wagner_WWV086B_136.png
1994,5,370,697,57,104,Wagner_WWV086B_136.png
1995,5,475,697,57,81,Wagner_WWV086B_136.png
1996,0,27,87,58,122,Wagner_WWV086B_137.png
1997,0,150,87,58,103,Wagner_WWV086B_137.png
1998,0,254,87,58,105,Wagner_WWV086B_137.png
1999,0,360,87,58,95,Wagner_WWV086B_137.png
2000,0,456,87,58,91,Wagner_WWV086B_137.png
2001,1,27,198,64,210,Wagner_WWV086B_137.png
2002,1,238,198,64,113,Wagner_WWV086B_137.png
2003,1,352,198,64,194,Wagner_WWV086B_137.png
2004,2,27,317,65,187,Wagner_WWV086B_137.png
2005,2,215,317,65,165,Wagner_WWV086B_137.png
2006,2,380,317,65,167,Wagner_WWV086B_137.png
2007,3,27,425,69,187,Wagner_WWV086B_137.png
2008,3,215,425,69,168,Wagner_WWV086B_137.png
2009,3,384,425,69,164,Wagner_WWV086B_137.png
2010,4,28,539,59,164,Wagner_WWV086B_137.png
2011,4,192,539,59,143,Wagner_WWV086B_137.png
2012,4,336,539,59,211,Wagner_WWV086B_137.png
2013,5,26,680,61,226,Wagner_WWV086B_137.png
2014,5,254,680,61,108,Wagner_WWV086B_137.png
2015,5,363,680,61,88,Wagner_WWV086B_137.png
2016,5,452,680,61,96,Wagner_WWV086B_137.png
2017,0,58,107,66,102,Wagner_WWV086B_138.png
2018,0,161,107,66,90,Wagner_WWV086B_138.png
2019,0,252,107,66,90,Wagner_WWV086B_138.png
2020,0,343,107,66,83,Wagner_WWV086B_138.png
2021,0,427,107,66,83,Wagner_WWV086B_138.png
2022,0,511,107,66,68,Wagner_WWV086B_138.png
2023,1,59,270,64,81,Wagner_WWV086B_138.png
2024,1,140,270,64,81,Wagner_WWV086B_138.png
2025,1,222,270,64,76,Wagner_WWV086B_138.png
2026,1,299,270,64,104,Wagner_WWV086B_138.png
2027,1,404,270,64,109,Wagner_WWV086B_138.png
2028,1,516,270,64,63,Wagner_WWV086B_138.png
2029,2,59,394,63,129,Wagner_WWV086B_138.png
2030,2,188,394,63,98,Wagner_WWV086B_138.png
2031,2,287,394,63,80,Wagner_WWV086B_138.png
2032,2,368,394,63,77,Wagner_WWV086B_138.png
2033,2,446,394,63,134,Wagner_WWV086B_138.png
2034,3,60,521,61,89,Wagner_WWV086B_138.png
2035,3,150,521,61,90,Wagner_WWV086B_138.png
2036,3,241,521,61,70,Wagner_WWV086B_138.png
2037,3,312,521,61,78,Wagner_WWV086B_138.png
2038,3,391,521,61,83,Wagner_WWV086B_138.png
2039,3,474,521,61,106,Wagner_WWV086B_138.png
2040,4,59,677,65,97,Wagner_WWV086B_138.png
2041,4,157,677,65,175,Wagner_WWV086B_138.png
2042,4,333,677,65,139,Wagner_WWV086B_138.png
2043,4,474,676,65,105,Wagner_WWV086B_138.png
2044,0,40,62,64,136,Wagner_WWV086B_139.png
2045,0,177,62,64,118,Wagner_WWV086B_139.png
2046,0,296,62,64,129,Wagner_WWV086B_139.png
2047,0,426,62,64,135,Wagner_WWV086B_139.png
2048,1,40,187,66,179,Wagner_WWV086B_139.png
2049,1,220,187,66,113,Wagner_WWV086B_139.png
2050,1,334,187,66,117,Wagner_WWV086B_139.png
2051,1,452,187,66,108,Wagner_WWV086B_139.png
2052,2,38,304,67,140,Wagner_WWV086B_139.png
2053,2,180,304,67,119,Wagner_WWV086B_139.png
2054,2,301,304,67,119,Wagner_WWV086B_139.png
2055,2,421,304,67,138,Wagner_WWV086B_139.png
2056,3,38,426,68,148,Wagner_WWV086B_139.png
2057,3,187,426,68,125,Wagner_WWV086B_139.png
2058,3,313,426,68,121,Wagner_WWV086B_139.png
2059,3,435,426,68,124,Wagner_WWV086B_139.png
2060,4,37,546,68,183,Wagner_WWV086B_139.png
2061,4,222,546,68,160,Wagner_WWV086B_139.png
2062,4,383,546,68,174,Wagner_WWV086B_139.png
2063,5,34,674,65,236,Wagner_WWV086B_139.png
2064,5,272,674,65,195,Wagner_WWV086B_139.png
2065,5,467,674,65,84,Wagner_WWV086B_139.png
1,0,81,197,131,116,Schubert_D911-01_000.png
2,0,199,197,131,90,Schubert_D911-01_000.png
3,0,290,197,131,77,Schubert_D911-01_000.png
4,0,368,197,131,71,Schubert_D911-01_000.png
5,0,440,197,131,82,Schubert_D911-01_000.png
6,0,523,197,131,66,Schubert_D911-01_000.png
7,1,90,364,144,89,Schubert_D911-01_000.png
8,1,180,364,144,97,Schubert_D911-01_000.png
9,1,278,364,144,108,Schubert_D911-01_000.png
10,1,387,364,144,121,Schubert_D911-01_000.png
11,1,509,364,144,82,Schubert_D911-01_000.png
12,2,50,546,143,129,Schubert_D911-01_000.png
13,2,180,546,143,92,Schubert_D911-01_000.png
14,2,273,546,143,117,Schubert_D911-01_000.png
15,2,391,546,143,90,Schubert_D911-01_000.png
16,2,482,546,143,109,Schubert_D911-01_000.png
17,3,50,721,138,125,Schubert_D911-01_000.png
18,3,176,721,138,118,Schubert_D911-01_000.png
19,3,295,721,138,93,Schubert_D911-01_000.png
20,3,389,721,138,113,Schubert_D911-01_000.png
21,3,503,721,138,87,Schubert_D911-01_000.png
22,0,61,48,138,135,Schubert_D911-01_001.png
23,0,198,48,138,67,Schubert_D911-01_001.png
24,0,267,48,138,77,Schubert_D911-01_001.png
25,0,345,48,138,73,Schubert_D911-01_001.png
26,0,419,48,138,90,Schubert_D911-01_001.png
27,0,510,48,138,90,Schubert_D911-01_001.png
28,1,63,223,139,152,Schubert_D911-01_001.png
29,1,216,223,139,81,Schubert_D911-01_001.png
30,1,298,223,139,105,Schubert_D911-01_001.png
31,1,404,223,139,95,Schubert_D911-01_001.png
32,1,500,223,139,101,Schubert_D911-01_001.png
33,2,64,399,134,106,Schubert_D911-01_001.png
34,2,171,399,134,100,Schubert_D911-01_001.png
35,2,272,399,134,87,Schubert_D911-01_001.png
36,2,360,399,134,75,Schubert_D911-01_001.png
37,2,436,399,134,86,Schubert_D911-01_001.png
38,2,523,399,134,75,Schubert_D911-01_001.png
7,1,90,364,144,89,Schubert_D911-01_000.png
8,1,180,364,144,97,Schubert_D911-01_000.png
9,1,278,364,144,108,Schubert_D911-01_000.png
10,1,387,364,144,121,Schubert_D911-01_000.png
11,1,509,364,144,82,Schubert_D911-01_000.png
12,2,50,546,143,129,Schubert_D911-01_000.png
13,2,180,546,143,92,Schubert_D911-01_000.png
14,2,273,546,143,117,Schubert_D911-01_000.png
15,2,391,546,143,90,Schubert_D911-01_000.png
16,2,482,546,143,109,Schubert_D911-01_000.png
17,3,50,721,138,125,Schubert_D911-01_000.png
18,3,176,721,138,118,Schubert_D911-01_000.png
19,3,295,721,138,93,Schubert_D911-01_000.png
20,3,389,721,138,113,Schubert_D911-01_000.png
21,3,503,721,138,87,Schubert_D911-01_000.png
22,0,61,48,138,135,Schubert_D911-01_001.png
23,0,198,48,138,67,Schubert_D911-01_001.png
24,0,267,48,138,77,Schubert_D911-01_001.png
25,0,345,48,138,73,Schubert_D911-01_001.png
26,0,419,48,138,90,Schubert_D911-01_001.png
27,0,510,48,138,90,Schubert_D911-01_001.png
28,1,63,223,139,152,Schubert_D911-01_001.png
29,1,216,223,139,81,Schubert_D911-01_001.png
30,1,298,223,139,105,Schubert_D911-01_001.png
31,1,404,223,139,95,Schubert_D911-01_001.png
32,1,500,223,139,101,Schubert_D911-01_001.png
33,2,64,399,134,106,Schubert_D911-01_001.png
34,2,171,399,134,100,Schubert_D911-01_001.png
35,2,272,399,134,87,Schubert_D911-01_001.png
36,2,360,399,134,75,Schubert_D911-01_001.png
37,2,436,399,134,86,Schubert_D911-01_001.png
38,2,523,399,134,75,Schubert_D911-01_001.png
39,3,64,566,133,104,Schubert_D911-01_001.png
40,3,170,566,133,81,Schubert_D911-01_001.png
41,3,252,566,133,90,Schubert_D911-01_001.png
42,3,343,566,133,117,Schubert_D911-01_001.png
43,3,461,566,133,69,Schubert_D911-01_001.png
44,3,531,566,133,73,Schubert_D911-01_001.png
45,4,65,739,122,127,Schubert_D911-01_001.png
46,4,193,739,122,122,Schubert_D911-01_001.png
47,4,316,739,122,89,Schubert_D911-01_001.png
48,4,406,739,122,99,Schubert_D911-01_001.png
49,4,506,739,122,99,Schubert_D911-01_001.png
50,0,57,54,130,124,Schubert_D911-01_002.png
51,0,182,54,130,70,Schubert_D911-01_002.png
52,0,253,54,130,88,Schubert_D911-01_002.png
53,0,342,54,130,84,Schubert_D911-01_002.png
54,0,427,54,130,99,Schubert_D911-01_002.png
55,0,527,54,130,66,Schubert_D911-01_002.png
56,1,55,220,136,109,Schubert_D911-01_002.png
57,1,165,220,136,80,Schubert_D911-01_002.png
58,1,246,220,136,91,Schubert_D911-01_002.png
59,1,338,220,136,86,Schubert_D911-01_002.png
60,1,425,220,136,92,Schubert_D911-01_002.png
61,1,518,220,136,74,Schubert_D911-01_002.png
62,2,54,392,138,121,Schubert_D911-01_002.png
63,2,176,392,138,87,Schubert_D911-01_002.png
64,2,264,392,138,91,Schubert_D911-01_002.png
65,2,356,392,138,67,Schubert_D911-01_002.png
66,2,424,392,138,85,Schubert_D911-01_002.png
67,2,510,392,138,82,Schubert_D911-01_002.png
68,3,53,567,133,103,Schubert_D911-01_002.png
69,3,157,567,133,82,Schubert_D911-01_002.png
70,3,239,567,133,72,Schubert_D911-01_002.png
71,3,316,567,133,92,Schubert_D911-01_002.png
72,3,409,567,133,99,Schubert_D911-01_002.png
73,3,509,567,133,83,Schubert_D911-01_002.png
74,4,52,738,126,151,Schubert_D911-01_002.png
75,4,204,738,126,81,Schubert_D911-01_002.png
76,4,286,738,126,103,Schubert_D911-01_002.png
77,4,390,738,126,98,Schubert_D911-01_002.png
78,4,489,738,126,103,Schubert_D911-01_002.png
79,0,61,50,132,123,Schubert_D911-01_003.png
80,0,186,50,132,107,Schubert_D911-01_003.png
81,0,295,50,132,88,Schubert_D911-01_003.png
82,0,384,50,132,120,Schubert_D911-01_003.png
83,0,505,50,132,93,Schubert_D911-01_003.png
84,1,63,214,138,152,Schubert_D911-01_003.png
85,1,216,214,138,96,Schubert_D911-01_003.png
86,1,313,214,138,118,Schubert_D911-01_003.png
87,1,432,214,138,76,Schubert_D911-01_003.png
88,1,509,214,138,89,Schubert_D911-01_003.png
89,2,65,385,138,136,Schubert_D911-01_003.png
90,2,202,385,138,102,Schubert_D911-01_003.png
91,2,305,385,138,93,Schubert_D911-01_003.png
92,2,399,385,138,117,Schubert_D911-01_003.png
93,2,517,385,138,82,Schubert_D911-01_003.png
94,3,66,559,133,140,Schubert_D911-01_003.png
95,3,207,559,133,93,Schubert_D911-01_003.png
96,3,301,559,133,98,Schubert_D911-01_003.png
97,3,400,559,133,81,Schubert_D911-01_003.png
98,3,483,559,133,90,Schubert_D911-01_003.png
99,4,67,729,131,108,Schubert_D911-01_003.png
100,4,176,729,131,71,Schubert_D911-01_003.png
101,4,248,729,131,80,Schubert_D911-01_003.png
102,4,329,729,131,70,Schubert_D911-01_003.png
103,4,400,729,131,76,Schubert_D911-01_003.png
104,4,477,729,131,67,Schubert_D911-01_003.png
105,4,545,729,131,51,Schubert_D911-01_003.png
1,0,94,150,70,160,Schubert_D911-06_000.png
2,0,255,150,70,125,Schubert_D911-06_000.png
3,0,381,150,70,159,Schubert_D911-06_000.png
4,0,541,150,70,57,Schubert_D911-06_000.png
5,1,56,259,125,159,Schubert_D911-06_000.png
6,1,216,259,125,139,Schubert_D911-06_000.png
7,1,357,259,125,169,Schubert_D911-06_000.png
8,1,527,259,125,72,Schubert_D911-06_000.png
9,2,58,420,125,150,Schubert_D911-06_000.png
10,2,209,420,125,120,Schubert_D911-06_000.png
11,2,330,420,125,166,Schubert_D911-06_000.png
12,2,498,420,125,101,Schubert_D911-06_000.png
13,3,55,585,124,250,Schubert_D911-06_000.png
14,3,306,585,124,61,Schubert_D911-06_000.png
15,3,367,585,124,114,Schubert_D911-06_000.png
16,3,482,585,124,117,Schubert_D911-06_000.png
17,4,56,748,120,193,Schubert_D911-06_000.png
18,4,249,748,120,47,Schubert_D911-06_000.png
19,4,297,748,120,148,Schubert_D911-06_000.png
20,4,445,748,120,154,Schubert_D911-06_000.png
21,0,52,56,129,203,Schubert_D911-06_001.png
22,0,256,56,129,60,Schubert_D911-06_001.png
23,0,317,56,129,139,Schubert_D911-06_001.png
24,0,457,56,129,137,Schubert_D911-06_001.png
25,1,51,230,127,222,Schubert_D911-06_001.png
26,1,273,230,128,63,Schubert_D911-06_001.png
27,1,337,230,128,192,Schubert_D911-06_001.png
28,1,531,230,128,62,Schubert_D911-06_001.png
29,2,51,406,120,169,Schubert_D911-06_001.png
30,2,221,406,120,140,Schubert_D911-06_001.png
31,2,362,406,120,165,Schubert_D911-06_001.png
32,2,528,406,120,65,Schubert_D911-06_001.png
33,3,50,571,128,166,Schubert_D911-06_001.png
34,3,218,571,128,138,Schubert_D911-06_001.png
35,3,357,571,128,166,Schubert_D911-06_001.png
36,3,524,571,128,69,Schubert_D911-06_001.png
37,4,51,739,132,145,Schubert_D911-06_001.png
38,4,197,739,132,117,Schubert_D911-06_001.png
39,4,315,739,132,170,Schubert_D911-06_001.png
40,4,486,739,132,108,Schubert_D911-06_001.png
41,0,57,63,125,235,Schubert_D911-06_002.png
42,0,293,63,125,64,Schubert_D911-06_002.png
43,0,358,63,125,117,Schubert_D911-06_002.png
44,0,476,63,125,123,Schubert_D911-06_002.png
45,1,57,232,130,194,Schubert_D911-06_002.png
46,1,253,232,130,52,Schubert_D911-06_002.png
47,1,306,232,130,144,Schubert_D911-06_002.png
48,1,451,232,130,148,Schubert_D911-06_002.png
49,2,57,402,129,206,Schubert_D911-06_002.png
50,2,265,402,129,60,Schubert_D911-06_002.png
51,2,326,402,129,138,Schubert_D911-06_002.png
52,2,465,402,129,135,Schubert_D911-06_002.png
53,3,57,578,128,247,Schubert_D911-06_002.png
54,3,305,578,128,68,Schubert_D911-06_002.png
55,3,374,578,128,225,Schubert_D911-06_002.png
56,4,56,749,122,85,Schubert_D911-06_002.png
57,4,142,749,122,124,Schubert_D911-06_002.png
58,4,267,749,122,120,Schubert_D911-06_002.png
59,4,388,749,122,146,Schubert_D911-06_002.png
60,4,535,749,122,59,Schubert_D911-06_002.png
1,0,77,232,102,111,Beethoven_Op026-01_000.png
2,0,189,232,102,79,Beethoven_Op026-01_000.png
3,0,271,232,102,123,Beethoven_Op026-01_000.png
4,0,396,232,102,84,Beethoven_Op026-01_000.png
5,0,482,232,102,137,Beethoven_Op026-01_000.png
6,0,621,232,102,81,Beethoven_Op026-01_000.png
7,1,28,393,99,131,Beethoven_Op026-01_000.png
8,1,161,393,99,69,Beethoven_Op026-01_000.png
9,1,232,393,99,96,Beethoven_Op026-01_000.png
10,1,329,393,99,88,Beethoven_Op026-01_000.png
11,1,419,393,99,97,Beethoven_Op026-01_000.png
12,1,518,393,99,66,Beethoven_Op026-01_000.png
13,1,586,393,99,116,Beethoven_Op026-01_000.png
14,2,28,553,100,128,Beethoven_Op026-01_000.png
15,2,158,553,100,72,Beethoven_Op026-01_000.png
16,2,232,553,100,92,Beethoven_Op026-01_000.png
17,2,326,553,100,71,Beethoven_Op026-01_000.png
18,2,398,553,100,66,Beethoven_Op026-01_000.png
19,2,466,553,100,82,Beethoven_Op026-01_000.png
20,2,549,553,100,67,Beethoven_Op026-01_000.png
21,2,618,553,100,81,Beethoven_Op026-01_000.png
22,3,28,723,99,152,Beethoven_Op026-01_000.png
23,3,182,723,99,86,Beethoven_Op026-01_000.png
24,3,269,723,99,82,Beethoven_Op026-01_000.png
25,3,353,723,99,87,Beethoven_Op026-01_000.png
26,3,442,723,99,89,Beethoven_Op026-01_000.png
27,3,533,723,99,74,Beethoven_Op026-01_000.png
28,3,609,723,99,89,Beethoven_Op026-01_000.png
29,4,28,890,100,163,Beethoven_Op026-01_000.png
30,4,193,890,100,69,Beethoven_Op026-01_000.png
31,4,264,890,100,117,Beethoven_Op026-01_000.png
32,4,383,890,100,73,Beethoven_Op026-01_000.png
33,4,458,890,100,78,Beethoven_Op026-01_000.png
34,4,538,890,100,103,Beethoven_Op026-01_000.png
35-1,4,643,890,100,51,Beethoven_Op026-01_000.png
35-2,0,44,76,101,107,Beethoven_Op026-01_001.png
36,0,153,76,101,76,Beethoven_Op026-01_001.png
37,0,230,76,101,88,Beethoven_Op026-01_001.png
38,0,320,76,101,82,Beethoven_Op026-01_001.png
39,0,404,76,101,117,Beethoven_Op026-01_001.png
40,0,522,76,101,93,Beethoven_Op026-01_001.png
41,0,617,76,101,99,Beethoven_Op026-01_001.png
42,1,43,241,102,159,Beethoven_Op026-01_001.png
43,1,203,241,102,83,Beethoven_Op026-01_001.png
44,1,288,241,102,87,Beethoven_Op026-01_001.png
45,1,376,241,102,99,Beethoven_Op026-01_001.png
46,1,477,241,102,114,Beethoven_Op026-01_001.png
47,1,594,241,102,123,Beethoven_Op026-01_001.png
48,2,44,408,93,168,Beethoven_Op026-01_001.png
49,2,214,408,93,97,Beethoven_Op026-01_001.png
50,2,313,408,93,103,Beethoven_Op026-01_001.png
51,2,418,408,93,58,Beethoven_Op026-01_001.png
52,2,477,408,93,106,Beethoven_Op026-01_001.png
53,2,585,408,93,129,Beethoven_Op026-01_001.png
54,3,43,569,91,158,Beethoven_Op026-01_001.png
55,3,203,569,91,113,Beethoven_Op026-01_001.png
56,3,318,569,91,159,Beethoven_Op026-01_001.png
57,3,479,569,91,119,Beethoven_Op026-01_001.png
58,3,600,569,91,116,Beethoven_Op026-01_001.png
59,4,43,717,90,184,Beethoven_Op026-01_001.png
60,4,229,717,90,134,Beethoven_Op026-01_001.png
61,4,365,717,90,167,Beethoven_Op026-01_001.png
62,4,535,717,90,85,Beethoven_Op026-01_001.png
63,4,622,717,90,93,Beethoven_Op026-01_001.png
64,5,42,875,97,184,Beethoven_Op026-01_001.png
65,5,227,875,97,127,Beethoven_Op026-01_001.png
66,5,355,875,97,104,Beethoven_Op026-01_001.png
67,5,461,875,97,101,Beethoven_Op026-01_001.png
68,5,564,875,97,99,Beethoven_Op026-01_001.png
69-1,5,665,875,97,44,Beethoven_Op026-01_001.png
69-2,0,42,90,93,155,Beethoven_Op026-01_002.png
70,0,199,90,93,232,Beethoven_Op026-01_002.png
71,0,433,90,93,282,Beethoven_Op026-01_002.png
72,1,41,250,95,265,Beethoven_Op026-01_002.png
73,1,308,250,95,214,Beethoven_Op026-01_002.png
74,1,524,250,95,189,Beethoven_Op026-01_002.png
75,2,41,408,95,259,Beethoven_Op026-01_002.png
76,2,302,408,95,203,Beethoven_Op026-01_002.png
77,2,506,408,95,205,Beethoven_Op026-01_002.png
78,3,41,574,92,253,Beethoven_Op026-01_002.png
79,3,295,574,92,232,Beethoven_Op026-01_002.png
80,3,531,574,92,181,Beethoven_Op026-01_002.png
81,4,41,732,96,282,Beethoven_Op026-01_002.png
82,4,324,732,96,195,Beethoven_Op026-01_002.png
83,4,521,732,96,190,Beethoven_Op026-01_002.png
84,5,41,891,97,279,Beethoven_Op026-01_002.png
85,5,320,891,97,176,Beethoven_Op026-01_002.png
86,5,497,891,97,217,Beethoven_Op026-01_002.png
87,0,49,79,102,263,Beethoven_Op026-01_003.png
88,0,314,79,102,214,Beethoven_Op026-01_003.png
89,0,530,79,102,188,Beethoven_Op026-01_003.png
90,1,47,257,89,255,Beethoven_Op026-01_003.png
91,1,304,257,89,225,Beethoven_Op026-01_003.png
92,1,531,257,89,185,Beethoven_Op026-01_003.png
93,2,46,410,90,260,Beethoven_Op026-01_003.png
94,2,308,410,90,203,Beethoven_Op026-01_003.png
95,2,512,410,90,202,Beethoven_Op026-01_003.png
96,3,48,564,93,339,Beethoven_Op026-01_003.png
97,3,389,564,93,329,Beethoven_Op026-01_003.png
98,4,48,720,97,264,Beethoven_Op026-01_003.png
99,4,313,720,97,214,Beethoven_Op026-01_003.png
100,4,528,720,97,189,Beethoven_Op026-01_003.png
101,5,49,883,97,271,Beethoven_Op026-01_003.png
102,5,321,883,97,229,Beethoven_Op026-01_003.png
103-1,5,552,882,97,100,Beethoven_Op026-01_003.png
103-2,0,39,88,88,142,Beethoven_Op026-01_004.png
104,0,183,88,88,137,Beethoven_Op026-01_004.png
105,0,322,88,88,137,Beethoven_Op026-01_004.png
106,0,460,88,88,126,Beethoven_Op026-01_004.png
107,0,588,88,88,133,Beethoven_Op026-01_004.png
108,1,41,237,87,180,Beethoven_Op026-01_004.png
109,1,222,237,87,97,Beethoven_Op026-01_004.png
110,1,320,237,87,103,Beethoven_Op026-01_004.png
111,1,425,237,87,98,Beethoven_Op026-01_004.png
112,1,524,237,87,95,Beethoven_Op026-01_004.png
113,1,620,237,87,103,Beethoven_Op026-01_004.png
114,2,41,385,87,184,Beethoven_Op026-01_004.png
115,2,229,385,87,113,Beethoven_Op026-01_004.png
116,2,345,385,87,108,Beethoven_Op026-01_004.png
117,2,454,385,87,97,Beethoven_Op026-01_004.png
118,2,553,385,87,93,Beethoven_Op026-01_004.png
119,2,648,385,87,73,Beethoven_Op026-01_004.png
120,3,41,529,85,169,Beethoven_Op026-01_004.png
121,3,212,529,85,92,Beethoven_Op026-01_004.png
122,3,305,529,85,94,Beethoven_Op026-01_004.png
123,3,402,529,85,101,Beethoven_Op026-01_004.png
124,3,504,529,85,111,Beethoven_Op026-01_004.png
125,3,616,529,85,103,Beethoven_Op026-01_004.png
126,4,41,687,86,179,Beethoven_Op026-01_004.png
127,4,221,687,86,102,Beethoven_Op026-01_004.png
128,4,323,687,86,101,Beethoven_Op026-01_004.png
129,4,424,687,86,98,Beethoven_Op026-01_004.png
130,4,522,687,86,92,Beethoven_Op026-01_004.png
131,4,615,687,86,106,Beethoven_Op026-01_004.png
132,5,41,853,88,180,Beethoven_Op026-01_004.png
